,Country Name,Country Code,Indicator Name,Indicator Code,Year,Value
1621261,Somalia,SOM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,7.86349010467529
1632256,Spain,ESP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,110.39051055908199
1635921,Sri Lanka,LKA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,103.137969970703
1643251,St. Lucia,LCA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,94.62106323242192
1650581,St. Vincent and the Grenadines,VCT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,135.138366699219
1657911,Suriname,SUR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,126.95477294921899
1661576,Swaziland,SWZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,78.2939834594727
1665241,Sweden,SWE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,94.05567169189449
1672571,Syrian Arab Republic,SYR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,81.2966613769531
1679901,Tanzania,TZA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,35.2280311584473
1683566,Thailand,THA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,82.7725524902344
1690896,Togo,TGO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,66.6438217163085
1694561,Tonga,TON,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,98.9810104370117
1698226,Trinidad and Tobago,TTO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,114.57341003418001
1701891,Tunisia,TUN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,103.50775146484399
1705556,Turkey,TUR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,106.74633026123001
1720216,Uganda,UGA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,41.7660789489746
1723881,Ukraine,UKR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,101.41490936279301
1727546,United Arab Emirates,ARE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,79.0609970092773
1731211,United Kingdom,GBR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,104.004112243652
1734876,United States,USA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,88.4924697875977
1738541,Uruguay,URY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,113.46106719970699
1745871,Vanuatu,VUT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,123.385620117188
1749536,"Venezuela, RB",VEN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,87.90811157226558
1767861,Zambia,ZMB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,90.1347198486328
1771526,Zimbabwe,ZWE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1971-01-01,65.98013305664061
1775191,Arab World,ARB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,68.25868988037111
1778856,East Asia & Pacific,EAS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,103.75559234619101
1782521,East Asia & Pacific (excluding high income),EAP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,103.783729553223
1786186,Euro area,EMU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,107.08957672119101
1789851,Europe & Central Asia,ECS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,104.643028259277
1793516,Europe & Central Asia (excluding high income),ECA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,103.871551513672
1797181,European Union,EUU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,105.629951477051
1800846,Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,49.6587409973145
1804511,High income,HIC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,99.5609817504883
1808176,Latin America & Caribbean,LCN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,106.33203125
1811841,Latin America & Caribbean (excluding high income),LAC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,105.31324005126999
1815506,Least developed countries: UN classification,LDC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,53.3889083862305
1819171,Low & middle income,LMY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,88.3227767944336
1822836,Low income,LIC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,46.8634910583496
1826501,Lower middle income,LMC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,77.38816833496091
1830166,Middle East & North Africa,MEA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,74.7643280029297
1833831,Middle East & North Africa (excluding high income),MNA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,75.2843933105469
1837496,Middle income,MIC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,92.0436172485352
1841161,North America,NAC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,89.2743301391602
1844826,OECD members,OED,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,100.74462127685499
1848491,South Asia,SAS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,74.16221618652341
1852156,Sub-Saharan Africa,SSF,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,55.8103218078613
1855821,Sub-Saharan Africa (excluding high income),SSA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,55.8011589050293
1859486,Upper middle income,UMC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,105.965621948242
1863151,World,WLD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,90.3914794921875
1866816,Afghanistan,AFG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,32.5074691772461
1874146,Algeria,DZA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,78.1511611938477
1885141,Angola,AGO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,63.897308349609396
1888806,Antigua and Barbuda,ATG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,98.7173080444335
1892471,Argentina,ARG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,105.941680908203
1903466,Australia,AUS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,110.218437194824
1907131,Austria,AUT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,102.89569091796899
1914461,"Bahamas, The",BHS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,99.91925048828129
1918126,Bahrain,BHR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,109.823661804199
1921791,Bangladesh,BGD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,63.231971740722706
1925456,Barbados,BRB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,100.294311523438
1929121,Belarus,BLR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,97.3535385131835
1932786,Belgium,BEL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,106.979476928711
1936451,Belize,BLZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,111.363838195801
1940116,Benin,BEN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,37.4005012512207
1943781,Bermuda,BMU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,98.2629623413085
1947446,Bhutan,BTN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,21.6025199890137
1951111,Bolivia,BOL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,86.4270172119141
1958441,Botswana,BWA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,55.9616203308105
1969436,Brunei Darussalam,BRN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,133.798934936523
1973101,Bulgaria,BGR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,104.31974029541
1976766,Burkina Faso,BFA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,12.729240417480499
1980431,Burundi,BDI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,27.454650878906303
1984096,Cabo Verde,CPV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,67.82864379882811
1987761,Cambodia,KHM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,38.9308204650879
1991426,Cameroon,CMR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,86.77987670898442
1995091,Canada,CAN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,100.422729492188
2002421,Central African Republic,CAF,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,63.5938606262207
2006086,Chad,TCD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,31.7548503875732
2013416,Chile,CHL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,128.87887573242202
2017081,China,CHN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,109.926467895508
2020746,Colombia,COL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,105.34790802001999
2024411,Comoros,COM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,39.654869079589794
2028076,"Congo, Dem. Rep.",COD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,96.292137145996
2031741,"Congo, Rep.",COG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,118.192596435547
2035406,Costa Rica,CRI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,107.93737030029301
2039071,Cote d'Ivoire,CIV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,61.6070404052734
2046401,Cuba,CUB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,116.23082733154301
2053731,Cyprus,CYP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,86.2489166259766
2057396,Czech Republic,CZE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,126.721893310547
2061061,Denmark,DNK,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,96.4628677368164
2064726,Djibouti,DJI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,24.7610206604004
2068391,Dominica,DMA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,130.68884277343798
2072056,Dominican Republic,DOM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,99.31503295898442
2075721,Ecuador,ECU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,98.2508087158203
2079386,"Egypt, Arab Rep.",EGY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,70.3169174194335
2083051,El Salvador,SLV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,83.9442977905273
2097711,Ethiopia,ETH,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,15.849240303039599
2105041,Fiji,FJI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,112.331161499023
2108706,Finland,FIN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,81.2257537841797
2112371,France,FRA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,113.279067993164
2119701,Gabon,GAB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,140.097106933594
2123366,"Gambia, The",GMB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,27.2251091003418
2134361,Ghana,GHA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,65.494270324707
2141691,Greece,GRC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,107.636039733887
2149021,Grenada,GRD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,126.992576599121
2156351,Guatemala,GTM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,60.445068359375
2160016,Guinea,GIN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,26.005729675293
2163681,Guinea-Bissau,GNB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,31.728090286254897
2167346,Guyana,GUY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,96.75965118408199
2171011,Haiti,HTI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,52.154670715332
2174676,Honduras,HND,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,84.8457489013672
2182006,Hungary,HUN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,100.995132446289
2185671,Iceland,ISL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,98.93594360351558
2189336,India,IND,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,79.5720672607422
2193001,Indonesia,IDN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,85.8493881225585
2196666,"Iran, Islamic Rep.",IRN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,78.2900085449219
2200331,Iraq,IRQ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,73.1244583129883
2203996,Ireland,IRL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,106.793388366699
2214991,Italy,ITA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,108.342056274414
2218656,Jamaica,JAM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,107.26399230956999
2222321,Japan,JPN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,99.4895401000977
2225986,Jordan,JOR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,104.44628143310499
2233316,Kenya,KEN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,68.6828231811523
2236981,Kiribati,KIR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,128.268264770508
2244311,"Korea, Rep.",KOR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,107.21291351318399
2251641,Kuwait,KWT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,88.08252716064449
2258971,Lao PDR,LAO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,61.725650787353494
2269966,Lesotho,LSO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,85.5902099609375
2273631,Liberia,LBR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,38.726959228515604
2277296,Libya,LBY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,112.411720275879
2288291,Luxembourg,LUX,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,110.158569335938
2291956,"Macao SAR, China",MAC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,59.3984603881836
2299286,Madagascar,MDG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,89.38330841064449
2302951,Malawi,MWI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,46.9480400085449
2313946,Mali,MLI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,24.5509605407715
2317611,Malta,MLT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,100.11228179931601
2324941,Mauritania,MRT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,15.0322999954224
2328606,Mauritius,MUS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,98.3362503051758
2332271,Mexico,MEX,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,104.034812927246
2335936,"Micronesia, Fed. Sts.",FSM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,215.407577514648
2346931,Mongolia,MNG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,106.85565185546899
2354261,Morocco,MAR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,49.4779205322266
2357926,Mozambique,MOZ,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,34.277111053466705
2361591,Myanmar,MMR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,83.1589279174805
2372586,Nepal,NPL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,40.9180793762207
2376251,Netherlands,NLD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,100.37209320068399
2383581,New Zealand,NZL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,106.517822265625
2387246,Nicaragua,NIC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,69.97531890869139
2390911,Niger,NER,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,12.1482200622559
2394576,Nigeria,NGA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,48.6192016601563
2401906,Norway,NOR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,103.92666625976601
2405571,Oman,OMN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,12.091480255127001
2409236,Pakistan,PAK,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,49.021739959716705
2416566,Panama,PAN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,112.865058898926
2420231,Papua New Guinea,PNG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,50.7841987609863
2423896,Paraguay,PRY,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,98.57628631591801
2427561,Peru,PER,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,105.676597595215
2431226,Philippines,PHL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,111.05249786376999
2434891,Poland,POL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,99.1765365600585
2438556,Portugal,PRT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,114.25612640380899
2442221,Puerto Rico,PRI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,118.56842041015601
2445886,Qatar,QAT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,115.188789367676
2449551,Romania,ROU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,115.425086975098
2453216,Russian Federation,RUS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,101.477500915527
2456881,Rwanda,RWA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,61.4741096496582
2460546,Samoa,WSM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,83.9339218139648
2467876,Sao Tome and Principe,STP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,123.40016937255899
2475206,Senegal,SEN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,38.944648742675795
2482536,Seychelles,SYC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,107.754837036133
2486201,Sierra Leone,SLE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,40.7402801513672
2504526,Solomon Islands,SLB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,81.9131164550781
2508191,Somalia,SOM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,9.28880977630615
2519186,Spain,ESP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,114.422241210938
2522851,Sri Lanka,LKA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,93.4082870483398
2530181,St. Lucia,LCA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,101.732208251953
2537511,St. Vincent and the Grenadines,VCT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1972-01-01,163.932952880859
